,max_len
boydwoo_str_m7_Zn_o4_o9_bcu_sym_7,13.555042274929491
AJOFAI_FSR,10.493438022648157
gmof_Al2O6-irmof12_B-irmof20_B_No4,11.714253133023586
boydwoo_str_m7_Zn_o11_o24_bcu_sym_157,10.350472590609153
LUXBAI_FSR,10.425520809801396
FURKAG_FSR,10.307235218958429
TENLAC_FSR,15.26799859169215
gmof_AlO6-irmof20_A_No16,9.190870969495725
boydwoo_str_m7_Zn_o12_o24_bcu_sym_173,11.315024106975624
gmof_Zn4O13-irmof20_A-irmof6_A_No31,9.180947155819432
gmof_Zn4O13-BDC_A-irmof20_A_No134,9.2775276611864
core_RUWZIU_freeONLY,17.623084770853964
boydwoo_str_m7_Zn_o1_o22_bcu_sym_30,10.244978777181462
tobacco_bor_sym_3_mc_0_sym_4_on_6_L_12,14.379336216219448
EMEJAJ_FSR,7.9012303653167795
boydwoo_str_m7_o9_o10_bcu_sym_33,13.556366839196093
gmof_Zn4O13-irmof20_A-irmof6_A_No116,9.179122235326028
boydwoo_str_m7_Zn_o4_o13_bcu_sym_124,11.950902665853933
VEPJUX_FSR,8.669619843025629
EVOMEH_FSR,7.90124158055018
gmof_Uio66Zr-irmof20_A-irmof8_A_No228,9.793836132602532
gmof_Al2O6-DPAC_B-irmof20_B_No135,14.285374046493757
boydwoo_str_m4_Al_o20_o25_acs_sym_132,13.443001473037825
boydwoo_str_m7_Zn_o8_o17_bcu_sym_77,15.781477539639434
boydwoo_str_m7_Zn_o6_o20_bcu_sym_87,15.91307333326272
NESGAV_FSR,9.68342165899936
AXOVEP_FSR,11.601752877356883
gmof_Zn4O13-irmof20_A-irmof6_A_No3,9.244409049096076
tobacco_SR_scu_v1-8c_Zr_1_Ch_v2-4c_B_Ch_1B_4CN_Ch_2x2x2,16.11141010866408
UBEXEE_FSR,6.571541926668143
YOSDOA_FSR,9.77994687631492
LELMOF_FSR,10.47763327072022
boydwoo_str_m7_Zn_o10_o24_bcu_sym_143,9.962196327972444
PIXHUB_FSR,7.579703093583962
boydwoo_str_m7_Zn_o6_o25_bcu_sym_81,14.825430430678695
boydwoo_str_m7_Zn_o25_o26_bcu_sym_112,16.21496466141446
gmof_Al2O6-AZO_B-irmof20_B_No54,13.922583374100485
METPIK_FSR,7.901236046548978
JOHLID_FSR,9.8920187373682
EMECOO_FSR,7.866821319892609
IYEXEP_FSR,9.877649174042
boydwoo_str_m7_Zn_o20_o25_bcu_sym_155,14.404935765936212
gmof_Al2O6-DPAC_B-irmof20_B_No233,14.203948434041711
boydwoo_str_m7_Zn_o6_o20_bcu_sym_100,15.398767525672513
boydwoo_str_m7_Zn_o17_o26_bcu_sym_255,15.961619548889702
boydwoo_str_m7_Zn_o8_o25_bcu_sym_149,16.119711962800146
boydwoo_str_m7_Zn_o8_o25_bcu_sym_71,16.12197972008338
boydwoo_str_m7_Zn_o4_o22_bcu_sym_52,9.697623617280536
HUTWUQ_FSR,9.96545754133778
gmof_Al2O6-DPAC_B-irmof20_B_No253,14.20283707707121
core_HADLOQ01_freeONLY,10.214640918942855
gmof_AlO6-irmof20_A_No1,9.271682817790776
RAVLUX_FSR,8.640801205665767
